period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps
157,9096765,486342,141018311,17514526,19,19480,24337,19817909,257343,1836,290608,4152,8.22,98532
158,9151758,489552,136452325,17616357,19,19480,24337,19929500,258727,1836,290608,4152,7.55,98532
159,9214400,493088,142753196,17736617,19,19480,24337,20059189,260248,1836,290608,4152,8.91,98532
160,9273345,495868,138122644,17851343,19,19480,24337,20183759,261785,1836,290608,4152,8.34,98532
161,9331099,499237,144487467,17963124,19,19480,24337,20305000,263314,1836,290608,4152,8.16,98532
162,9391462,502404,139801315,18077237,19,19480,24337,20427972,264898,1836,290608,4152,8.39,98532
163,9448263,505180,140644997,18190106,19,19480,24337,20549872,266482,1836,290608,4152,8.25,98532
164,9499486,508560,141498328,18293108,19,19480,24337,20663597,268086,1836,290608,4152,7.55,98532
165,9557740,511948,142334536,18407497,19,19480,24337,20787833,269695,1836,290608,4152,8.49,98532
166,9621165,514460,143162422,18530571,19,19480,24337,20920371,271222,1836,290608,4152,8.75,98532
167,9682523,517849,143997302,18647191,19,19480,24337,21047685,272864,1836,290608,4152,8.62,98532
168,9737491,521244,144841200,18756101,19,19480,24337,21167531,274661,1836,290608,4152,7.89,98532
169,9796365,524623,145677808,18868473,19,19480,24337,21290475,276299,1836,290608,4152,8.28,98532
170,9857779,527992,146508873,18985158,19,19480,24337,21417686,277775,1836,290608,4152,8.62,98532
171,9911858,531691,147357714,19092349,19,19480,24337,21535758,279406,1836,290608,4152,7.84,98532
172,9968055,534526,154062693,19193712,19,19480,24337,21646084,280968,1836,290608,4152,7.66,98532
173,10035866,537168,149037706,19323592,19,19480,24337,21782974,282453,1836,290608,4152,9.29,98532
174,10088236,540539,149886854,19428143,19,19480,24337,21897840,284195,1836,290608,4152,7.55,98532
175,10149274,543923,150714758,19547269,19,19480,24337,22025720,285671,1836,290608,4152,8.62,98532
176,10210994,547308,151550001,19662892,19,19480,24337,22151468,287195,1836,290608,4152,8.62,98532
177,10264075,550686,152396064,19767400,19,19480,24337,22267332,288973,1836,290608,4152,7.55,98532
178,10324417,554083,153224417,19884376,19,19480,24337,22395660,290909,1836,290608,4152,8.62,98532
179,10382101,557706,154063029,19997832,19,19480,24337,22519633,292535,1836,290608,4152,8.26,98532
period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps,main
0,507,515,4348454,7707,18,19475,24115,701233,3591,1836,290608,4152,0.01,98720
1,2926,11704,4524319,12134,18,19475,24115,714137,4731,1836,290608,4152,0.00,98720
2,2926,14323,5509445,13745,18,19475,24115,727309,6011,1836,290608,4152,0.00,98720
3,60559,16945,7236251,112794,18,19475,24115,837794,7437,1836,290608,4152,7.13,98720
4,123513,20345,7201430,235942,18,19475,24115,965329,8809,1836,290608,4152,8.75,98720
5,182027,22915,8037410,350351,18,19475,24115,1090222,10344,1836,290608,4152,8.42,98720
6,247709,25461,8863683,475064,18,19475,24115,1225967,12043,1836,290608,4152,9.09,98720
7,305989,28590,10684406,586468,18,19475,24115,1348943,13604,1836,290608,4152,8.29,98720
8,361077,31589,10544555,695188,18,19475,24115,1467491,15389,1836,290608,4152,7.88,98720
9,421229,34967,11380779,813740,18,19475,24115,1595534,16811,1836,290608,4152,8.62,98720
10,479576,37565,13295943,924200,18,19475,24115,1716213,18385,1836,290608,4152,8.16,98720
11,538594,40328,13068328,1033855,18,19475,24115,1835468,19982,1836,290608,4152,8.01,98720
12,597596,42925,13909553,1144212,18,19475,24115,1956588,21541,1836,290608,4152,8.22,98720
13,655709,46031,14753285,1255613,18,19475,24115,2078771,23006,1836,290608,4152,8.04,98720
14,717344,48829,15583690,1371621,18,19475,24115,2205209,24693,1836,290608,4152,8.47,98720
15,774054,51893,16427600,1482538,18,19475,24115,2324987,26305,1836,290608,4152,8.13,98720
16,833985,54475,17264126,1597455,18,19475,24115,2450130,27831,1836,290608,4152,8.49,98720
17,891901,57089,18105093,1711660,18,19475,24115,2573557,29415,1836,290608,4152,8.17,98720
18,945024,60197,18951870,1814372,18,19475,24115,2688073,31263,1836,290608,4152,7.55,98720
19,1005367,63488,19786552,1930185,18,19475,24115,2813664,32837,1836,290608,4152,8.54,98720
20,1062212,66056,20629924,2041941,18,19475,24115,2934578,34321,1836,290608,4152,8.10,98720
21,1129786,68519,22841229,2166125,18,19475,24115,3068906,35951,1836,290608,4152,9.23,98720
22,1183692,71667,22306108,2270662,18,19475,24115,3184369,37416,1836,290608,4152,7.84,98720
23,1245060,73898,23144872,2385287,18,19475,24115,3306565,38923,1836,290608,4152,8.33,98720
24,1303780,77013,23983710,2499678,18,19475,24115,3431953,40604,1836,290608,4152,8.37,98720
25,1359996,80134,24833452,2605662,18,19475,24115,3547811,42213,1836,290608,4152,7.80,98720
26,1413903,83252,25686307,2710301,18,19475,24115,3661967,43831,1836,290608,4152,7.55,98720
27,1481723,86789,26506023,2837520,18,19475,24115,3800602,45498,1836,290608,4152,9.48,98720
28,1528988,89294,27383155,2925604,18,19475,24115,3895869,46914,1836,290608,4152,6.42,98720
29,1566822,91850,28269951,3003007,18,19475,24115,3983712,48514,1836,290608,4152,5.39,98720
30,1656003,95085,29046380,3164570,18,19475,24115,4148129,49923,1836,290608,4152,11.83,98720
31,1676013,98204,29971214,3208629,18,19475,24115,4206183,51581,1836,290608,4152,3.14,98720
32,1731629,101269,30826277,3311258,18,19475,24115,4315635,52921,1836,290608,4152,7.38,98720
33,1813054,104019,31606649,3470109,18,19475,24115,4480834,54293,1836,290608,4152,11.88,98720
34,1827181,107224,32552465,3496491,18,19475,24115,4521778,55779,1836,290608,4152,1.70,98720
35,1954914,109967,33233824,3734905,18,19475,24115,4761881,57059,1836,290608,4152,17.92,98720
36,1957130,113069,34205359,3744696,18,19475,24115,4786980,58628,1836,290608,4152,0.37,98720
37,2077801,115411,34900066,3969670,18,19475,24115,5013827,59849,1836,290608,4152,16.64,98720
38,2082209,118410,35862886,3986540,18,19475,24115,5045751,61448,1836,290608,4152,0.97,98720
39,2177270,121711,36630246,4157925,18,19475,24115,5221194,62748,1836,290608,4152,12.78,98720
40,2246187,124586,37439108,4296172,18,19475,24115,5367536,64259,1836,290608,4152,10.25,98720
41,2300265,127789,38287033,4397386,18,19475,24115,5483860,65859,1836,290608,4152,7.61,98720
42,2301904,130922,39261857,4403205,18,19475,24115,5504357,67290,1836,290608,4152,0.21,98720
43,2432939,134039,39950803,4630645,18,19475,24115,5743337,68604,1836,290608,4152,17.71,98720
44,2454961,137576,40876108,4674790,18,19475,24115,5802118,70219,1836,290608,4152,3.25,98720
45,2522389,140338,41697753,4802141,18,19475,24115,5940124,71679,1836,290608,4152,9.56,98720
46,2610125,143721,44604487,4953815,18,19475,24115,6101794,73149,1836,290608,4152,11.72,98720
47,2668704,146412,43327582,5068600,18,19475,24115,6221340,74579,1836,290608,4152,8.15,98720
48,2722091,149067,44181626,5172443,18,19475,24115,6333967,75954,1836,290608,4152,7.60,98720
49,2782678,152192,45010725,5292276,18,19475,24115,6465708,77495,1836,290608,4152,8.84,98720
50,2840433,155308,45853155,5406068,18,19475,24115,6590781,79088,1836,290608,4152,8.07,98720
51,2897531,157559,48955815,5515875,18,19475,24115,6711246,80528,1836,290608,4152,8.12,98720
52,2958370,160790,49817986,5634193,18,19475,24115,6837611,81959,1836,290608,4152,8.48,98720
53,3016013,163719,48376739,5746138,18,19475,24115,6960162,83836,1836,290608,4152,8.19,98720
54,3069290,166509,49225432,5848788,18,19475,24115,7075084,85691,1836,290608,4152,7.55,98720
55,3129516,169639,50060402,5961553,18,19475,24115,7199180,87302,1836,290608,4152,8.41,98720
56,3194201,172295,50888625,6081533,18,19475,24115,7330320,88968,1836,290608,4152,8.84,98720
57,3255104,175098,51722986,6198846,18,19475,24115,7457894,90604,1836,290608,4152,8.62,98720
58,3308049,177896,52572771,6302269,18,19475,24115,7572562,92309,1836,290608,4152,7.55,98720
59,3369158,181023,53404982,6421011,18,19475,24115,7702861,93821,1836,290608,4152,8.62,98720
60,3429177,184135,54236149,6536332,18,19475,24115,7830826,95601,1836,290608,4152,8.53,98720
61,3484656,186695,55086883,6640430,18,19475,24115,7945119,97286,1836,290608,4152,7.64,98720
62,3538700,189820,55941586,6744893,18,19475,24115,8057686,98592,1836,290608,4152,7.55,98720
63,3605673,192725,59373636,6873342,18,19475,24115,8195890,100328,1836,290608,4152,9.50,98720
64,3660708,195562,57610301,6980101,18,19475,24115,8313203,101988,1836,290608,4152,7.75,98720
65,3721010,198691,58439297,7098302,18,19475,24115,8441348,103517,1836,290608,4152,8.62,98720
66,3778413,202179,59285862,7206602,18,19475,24115,8559872,105143,1836,290608,4152,8.04,98720
67,3837241,204662,62855906,7321403,18,19475,24115,8682178,106747,1836,290608,4152,8.13,98720
68,3890987,207624,60975622,7425930,18,19475,24115,8796824,108458,1836,290608,4152,7.55,98720
69,3951912,210752,61809440,7542658,18,19475,24115,8924257,110033,1836,290608,4152,8.62,98720
70,4009146,213881,65470235,7657707,18,19475,24115,9050618,111590,1836,290608,4152,8.48,98720
71,4076613,216879,63469837,7777455,18,19475,24115,9179655,113173,1836,290608,4152,8.77,98720
72,4134755,220012,64309652,7890734,18,19475,24115,9301121,114488,1836,290608,4152,8.30,98720
73,4190413,222678,65153559,7998529,18,19475,24115,9419861,116187,1836,290608,4152,7.87,98720
74,4250745,225789,65982927,8116115,18,19475,24115,9547453,117922,1836,290608,4152,8.62,98720
75,4302627,228907,66835935,8218024,18,19475,24115,9661928,119579,1836,290608,4152,7.55,98720
76,4356464,232315,67679664,8325288,18,19475,24115,9781705,121334,1836,290608,4152,7.87,98720
77,4423337,234897,71551323,8452253,18,19475,24115,9918062,122788,1836,290608,4152,9.38,98720
78,4481342,237555,69337529,8564996,18,19475,24115,10040377,124548,1836,290608,4152,8.15,98720
79,4539370,240519,70177820,8674418,18,19475,24115,10160505,126347,1836,290608,4152,8.02,98720
80,4599182,243633,71010589,8790192,18,19475,24115,10287070,127984,1836,290608,4152,8.52,98720
81,4655757,246340,71852761,8899436,18,19475,24115,10410000,129717,1836,290608,4152,8.01,98720
82,4713570,249345,72684979,9012261,18,19475,24115,10536609,131509,1836,290608,4152,8.27,98720
83,4764950,252032,73529772,9119252,18,19475,24115,10653015,133142,1836,290608,4152,7.55,98720
84,4828481,255454,74357649,9241493,18,19475,24115,10784630,134752,1836,290608,4152,8.91,98720
85,4884932,258433,75201930,9353920,18,19475,24115,10904429,136417,1836,290608,4152,8.08,98720
86,4946102,261465,79386345,9470025,18,19475,24115,11031656,137960,1836,290608,4152,8.33,98720
87,5009795,264423,76873515,9586830,18,19475,24115,11155997,139473,1836,290608,4152,8.50,98720
88,5067093,267161,77710191,9699204,18,19475,24115,11280165,140875,1836,290608,4152,8.21,98720
89,5123684,270391,81990237,9807725,18,19475,24115,11399033,142569,1836,290608,4152,7.93,98720
90,5183196,273880,79393015,9921735,18,19475,24115,11523425,144190,1836,290608,4152,8.23,98720
91,5237805,276206,80237375,10030983,18,19475,24115,11642427,145897,1836,290608,4152,7.94,98720
92,5303767,278649,81063377,10158068,18,19475,24115,11777878,147547,1836,290608,4152,9.25,98720
93,5356875,281760,81906969,10264004,18,19475,24115,11895260,149113,1836,290608,4152,7.89,98720
94,5416787,284265,82744125,10378008,18,19475,24115,12020320,150657,1836,290608,4152,8.28,98720
95,5476243,287628,83580067,10492326,18,19475,24115,12145608,152258,1836,290608,4152,8.46,98720
96,5532002,291205,88083341,10601345,18,19475,24115,12265270,153985,1836,290608,4152,7.99,98720
97,5591201,294431,85268847,10710119,18,19475,24115,12385384,155749,1836,290608,4152,8.00,98720
98,5651426,297343,86103499,10827847,18,19475,24115,12512331,157299,1836,290608,4152,8.56,98720
99,5710197,300155,86941266,10939467,18,19475,24115,12636113,158944,1836,290608,4152,8.21,98720
100,5769461,303212,87784688,11052270,18,19475,24115,12758205,160703,1836,290608,4152,8.09,98720
101,5834166,305963,88610820,11172078,18,19475,24115,12890316,162391,1836,290608,4152,8.84,98720
102,5888859,309244,89459111,11276790,18,19475,24115,13005543,164087,1836,290608,4152,7.55,98720
103,5942135,312542,90310375,11380782,18,19475,24115,13119131,165586,1836,290608,4152,7.55,98720
104,6004715,315839,91142506,11500339,18,19475,24115,13249126,167197,1836,290608,4152,8.62,98720
105,6064259,319131,91974751,11617138,18,19475,24115,13376104,168801,1836,290608,4152,8.62,98720
106,6125431,322415,92802671,11735202,18,19475,24115,13505723,170417,1836,290608,4152,8.62,98720
107,6178870,326057,93653821,11838671,18,19475,24115,13620994,172152,1836,290608,4152,7.84,98720
108,6239730,329236,94492778,11956600,18,19475,24115,13746855,173772,1836,290608,4152,8.29,98720
109,6303292,332519,95327050,12073694,18,19475,24115,13873418,175337,1836,290608,4152,8.62,98720
110,6356898,336136,96175889,12177826,18,19475,24115,13989263,176943,1836,290608,4152,7.55,98720
111,6413967,339351,101118234,12289220,18,19475,24115,14114349,178505,1836,290608,4152,8.24,98720
112,6478806,342333,97838029,12413127,18,19475,24115,14249786,180258,1836,290608,4152,8.94,98720
113,6532463,345343,98691139,12516287,18,19475,24115,14362260,181923,1836,290608,4152,7.55,98720
114,6593916,348642,99525290,12632879,18,19475,24115,14489623,183721,1836,290608,4152,8.62,98720
115,6653686,351921,100358826,12749513,18,19475,24115,14617760,185355,1836,290608,4152,8.62,98720
116,6706265,355208,101210102,12852479,18,19475,24115,14731942,187057,1836,290608,4152,7.55,98720
117,6762197,358800,106334237,12959091,18,19475,24115,14850278,188628,1836,290608,4152,7.89,98720
118,6829043,361644,102882366,13086986,18,19475,24115,14990301,190176,1836,290608,4152,9.36,98720
119,6885500,365109,103725744,13197534,18,19475,24115,15110306,191939,1836,290608,4152,8.09,98720
120,6942345,367913,104569932,13308573,18,19475,24115,15232030,193541,1836,290608,4152,7.96,98720
121,7001347,370826,109791714,13422974,18,19475,24115,15358416,195317,1836,290608,4152,8.45,98720
122,7061087,373551,106244907,13534746,18,19475,24115,15480851,196961,1836,290608,4152,8.16,98720
123,7118527,376835,107083926,13644451,18,19475,24115,15601741,198584,1836,290608,4152,8.19,98720
124,7172055,380123,107930682,13746999,18,19475,24115,15716277,200196,1836,290608,4152,7.55,98720
125,7234072,383739,108761288,13864088,18,19475,24115,15845621,201829,1836,290608,4152,8.82,98720
126,7296046,386576,109595325,13983316,18,19475,24115,15971978,203286,1836,290608,4152,8.42,98720
127,7357915,389875,110425423,14101993,18,19475,24115,16100174,204755,1836,290608,4152,8.62,98720
128,7413838,393551,115881607,14212292,18,19475,24115,16221620,206193,1836,290608,4152,8.03,98720
129,7470936,396462,112111131,14323641,18,19475,24115,16345050,207764,1836,290608,4152,8.14,98720
130,7533790,399746,112944620,14441263,18,19475,24115,16474046,209383,1836,290608,4152,8.62,98720
131,7586391,403032,113795537,14544610,18,19475,24115,16587210,211009,1836,290608,4152,7.55,98720
132,7642214,406704,114641321,14652734,18,19475,24115,16705413,212651,1836,290608,4152,7.87,98720
133,7701600,409338,115477650,14767252,18,19475,24115,16828191,214322,1836,290608,4152,8.30,98720
134,7762239,412631,116308837,14885667,18,19475,24115,16956677,216099,1836,290608,4152,8.62,98720
135,7821683,415927,117137410,15002116,18,19475,24115,17084798,217728,1836,290608,4152,8.62,98720
136,7879548,419032,122827032,15115764,18,19475,24115,17209999,219444,1836,290608,4152,8.34,98720
137,7938152,421693,118820491,15225279,18,19475,24115,17328853,221113,1836,290608,4152,7.82,98720
138,7991033,424994,119669417,15328252,18,19475,24115,17443532,222790,1836,290608,4152,7.55,98720
139,8052552,428301,120501685,15446834,18,19475,24115,17570377,224279,1836,290608,4152,8.62,98720
140,8112860,431607,121331371,15565024,18,19475,24115,17697884,225691,1836,290608,4152,8.62,98720
141,8173098,434888,122167289,15681320,18,19475,24115,17824105,227280,1836,290608,4152,8.62,98720
142,8228198,438393,128048414,15788015,18,19475,24115,17943759,228966,1836,290608,4152,7.85,98720
143,8288099,441114,123853918,15904019,18,19475,24115,18067724,230311,1836,290608,4152,8.32,98720
144,8348034,444393,124685777,16020276,18,19475,24115,18195947,231911,1836,290608,4152,8.62,98720
145,8403972,447682,125538760,16123607,18,19475,24115,18306904,233740,1836,290608,4152,7.55,98720
146,8459949,451081,126377159,16238569,18,19475,24115,18430672,235310,1836,290608,4152,8.30,98720
147,8525381,454058,127206424,16359319,18,19475,24115,18561147,237061,1836,290608,4152,8.88,98720
148,8578671,457449,128054903,16463240,18,19475,24115,18674458,238618,1836,290608,4152,7.55,98720
149,8639331,460825,128883742,16579977,18,19475,24115,18802483,240373,1836,290608,4152,8.62,98720
150,8699778,464198,129714874,16696776,18,19475,24115,18931650,241954,1836,290608,4152,8.62,98720
151,8752276,467573,130564008,16800711,18,19475,24115,19048342,243628,1836,290608,4152,7.55,98720
152,8807160,470938,136750313,16906741,18,19475,24115,19166563,245352,1836,290608,4152,7.89,98720
153,8866436,474097,132248328,17024108,18,19475,24115,19291226,247036,1836,290608,4152,8.24,98720
154,8928401,477935,133076544,17145462,18,19475,24115,19423601,248649,1836,290608,4152,8.88,98720
155,8986693,480399,133910203,17260427,18,19475,24115,19552514,250374,1836,290608,4152,8.36,98720
156,9045829,483835,140217473,17373300,18,19475,24115,19674746,252039,1836,290608,4152,8.40,98720
157,9104703,486757,135587507,17486695,18,19475,24115,19799740,253657,1836,290608,4152,8.22,98720
158,9164756,489565,136428591,17599346,18,19475,24115,19922759,255085,1836,290608,4152,8.17,98720
159,9219069,492439,137281434,17700760,18,19475,24115,20035752,256878,1836,290608,4152,7.55,98720
160,9281131,495010,138108764,17822018,18,19475,24115,20166270,258464,1836,290608,4152,8.87,98720
161,9339748,497947,138947298,17937003,18,19475,24115,20290967,260072,1836,290608,4152,8.38,98720
162,9395481,501329,139792035,18045632,18,19475,24115,20409139,261607,1836,290608,4152,7.92,98720
163,9454587,504565,140634960,18158529,18,19475,24115,20531027,263190,1836,290608,4152,8.24,98720
164,9515875,507937,141463979,18276960,18,19475,24115,20660373,264705,1836,290608,4152,8.62,98720
165,9572877,511305,142305406,18386445,18,19475,24115,20780930,266260,1836,290608,4152,8.08,98720
166,9632115,514346,143148270,18500949,18,19475,24115,20904369,267851,1836,290608,4152,8.39,98720
167,9691071,517215,143995822,18609246,18,19475,24115,21023049,269553,1836,290608,4152,7.89,98720
168,9754890,519967,144823486,18733087,18,19475,24115,21154507,270999,1836,290608,4152,8.96,98720
169,9809610,523146,151509214,18839689,18,19475,24115,21273204,272716,1836,290608,4152,7.95,98720
170,9868185,526322,146501534,18954669,18,19475,24115,21399265,274341,1836,290608,4152,8.22,98720
171,9929386,529688,147339103,19070001,18,19475,24115,21523359,275898,1836,290608,4152,8.35,98720
172,9984602,532815,148188253,19177025,18,19475,24115,21640728,277452,1836,290608,4152,7.82,98720
173,10037450,536193,149034012,19282315,18,19475,24115,21755875,279206,1836,290608,4152,7.55,98720
174,10100851,538837,149858489,19403915,18,19475,24115,21890241,280718,1836,290608,4152,8.86,98720
175,10159233,541777,150698250,19518150,18,19475,24115,22016399,282373,1836,290608,4152,8.58,98720
176,10222671,544797,151535418,19634574,18,19475,24115,22143074,284060,1836,290608,4152,8.33,98720
177,10284247,548406,152364865,19753447,18,19475,24115,22273128,285764,1836,290608,4152,8.62,98720
178,10338459,551706,159339417,19858308,18,19475,24115,22385869,287284,1836,290608,4152,7.65,98720
179,10400366,554190,154051808,19974487,18,19475,24115,22511084,288860,1836,290608,4152,8.52,98720
period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps,main
0,407,645,4346834,7814,19,19481,24411,701738,3413,1837,290608,4152,0.01,98720
1,4354,11674,4523866,12287,19,19481,24411,715316,4583,1837,290608,4152,0.00,98720
2,4354,14259,5509496,13490,19,19481,24411,728064,5813,1837,290608,4152,0.00,98720
3,64338,16840,6360998,113492,19,19481,24411,840886,7305,1837,290608,4152,7.33,98720
4,127527,19702,7187709,237185,19,19481,24411,971509,8781,1837,290608,4152,8.84,98720
5,182287,22458,8028108,347439,19,19481,24411,1093749,10460,1837,290608,4152,8.03,98720
6,248448,25214,8855656,471954,19,19481,24411,1226917,11849,1837,290608,4152,9.19,98720
7,307088,27994,10687512,585600,19,19481,24411,1349463,13456,1837,290608,4152,8.35,98720
8,364124,30724,10542203,693461,19,19481,24411,1467290,15173,1837,290608,4152,7.82,98720
9,423424,33458,11381000,808586,19,19481,24411,1594072,16811,1837,290608,4152,8.39,98720
10,479015,36180,12220737,921113,19,19481,24411,1717958,18381,1837,290608,4152,8.15,98720
11,537694,38818,13060254,1034832,19,19481,24411,1842371,19909,1837,290608,4152,8.26,98720
12,595136,42276,15029796,1144987,19,19481,24411,1963207,21487,1837,290608,4152,8.19,98720
13,654737,45183,14748713,1253555,19,19481,24411,2086240,23097,1837,290608,4152,8.03,98720
14,715812,47905,15585878,1370578,19,19481,24411,2213498,24710,1837,290608,4152,8.45,98720
15,771642,51280,16426118,1478236,19,19481,24411,2332778,26487,1837,290608,4152,7.92,98720
16,831688,54199,17263616,1595087,19,19481,24411,2456651,28209,1837,290608,4152,8.24,98720
17,891899,57251,18099866,1711614,19,19481,24411,2582182,29782,1837,290608,4152,8.62,98720
18,950187,60367,18935824,1823478,19,19481,24411,2707089,31415,1837,290608,4152,8.35,98720
19,1005254,63810,19783868,1931026,19,19481,24411,2828485,33102,1837,290608,4152,7.85,98720
20,1060864,67576,20625952,2043159,19,19481,24411,2949564,34733,1837,290608,4152,8.03,98720
21,1124218,70200,21454138,2165461,19,19481,24411,3081540,36420,1837,290608,4152,8.94,98720
22,1182952,73078,22295555,2277901,19,19481,24411,3203743,37921,1837,290608,4152,8.20,98720
23,1241777,75775,23139871,2390639,19,19481,24411,3324320,39571,1837,290608,4152,8.20,98720
24,1302507,78886,23975437,2507882,19,19481,24411,3450497,40978,1837,290608,4152,8.62,98720
25,1354883,81997,24826645,2610103,19,19481,24411,3564988,42547,1837,290608,4152,7.55,98720
26,1409003,85367,25674011,2712481,19,19481,24411,3679609,44229,1837,290608,4152,7.94,98720
27,1474272,87887,26499505,2840430,19,19481,24411,3815843,45803,1837,290608,4152,9.15,98720
28,1529464,90457,27345940,2948097,19,19481,24411,3935149,47772,1837,290608,4152,7.71,98720
29,1590216,93590,28179477,3064364,19,19481,24411,4063468,49501,1837,290608,4152,8.62,98720
30,1631766,96721,29056880,3146672,19,19481,24411,4159979,51183,1837,290608,4152,5.91,98720
31,1703656,99418,29864471,3285945,19,19481,24411,4306584,52779,1837,290608,4152,10.19,98720
32,1763835,102645,30698241,3403071,19,19481,24411,4433962,54268,1837,290608,4152,8.62,98720
33,1826144,105774,31530515,3521023,19,19481,24411,4561063,55675,1837,290608,4152,8.62,98720
34,1879625,108890,32382438,3623963,19,19481,24411,4673577,57289,1837,290608,4152,7.55,98720
35,1940353,112018,33215488,3740771,19,19481,24411,4800463,58959,1837,290608,4152,8.62,98720
36,2000912,115106,34059088,3854651,19,19481,24411,4920977,60377,1837,290608,4152,8.62,98720
37,2054753,118035,34910326,3961352,19,19481,24411,5038994,62040,1837,290608,4152,7.74,98720
38,2114931,120634,35742491,4079288,19,19481,24411,5167802,63586,1837,290608,4152,8.43,98720
39,2168780,123753,36593753,4182502,19,19481,24411,5280898,65011,1837,290608,4152,7.55,98720
40,2228955,126883,37424360,4300362,19,19481,24411,5410322,66735,1837,290608,4152,8.62,98720
41,2289458,130012,38258034,4418298,19,19481,24411,5538063,68315,1837,290608,4152,8.62,98720
42,2349230,133182,41102038,4535642,19,19481,24411,5663789,69939,1837,290608,4152,8.62,98720
43,2403887,136012,39951846,4637839,19,19481,24411,5774533,71732,1837,290608,4152,7.55,98720
44,2462642,139143,40779925,4757034,19,19481,24411,5906248,73457,1837,290608,4152,8.62,98720
45,2517465,142256,41629104,4859149,19,19481,24411,6019660,75140,1837,290608,4152,7.55,98720
46,2578404,145387,42457775,4977818,19,19481,24411,6149760,76738,1837,290608,4152,8.62,98720
47,2630197,148514,43305678,5081256,19,19481,24411,6263695,78298,1837,290608,4152,7.55,98720
48,2694243,151639,44128158,5204912,19,19481,24411,6397487,80067,1837,290608,4152,9.25,98720
49,2751955,154389,44967044,5318320,19,19481,24411,6520669,81873,1837,290608,4152,8.00,98720
50,2810650,157519,45805476,5432081,19,19481,24411,6646213,83492,1837,290608,4152,8.40,98720
51,2849989,160410,46689685,5511073,19,19481,24411,6737652,85231,1837,290608,4152,5.48,98720
52,2928288,163851,47488102,5656309,19,19481,24411,6891623,86735,1837,290608,4152,10.68,98720
53,2980377,166660,48340281,5758038,19,19481,24411,7005980,88278,1837,290608,4152,7.55,98720
54,3042780,169786,49173073,5874676,19,19481,24411,7134340,89927,1837,290608,4152,8.62,98720
55,3103120,172918,50010429,5990547,19,19481,24411,7260984,91540,1837,290608,4152,8.62,98720
56,3160441,176133,50855226,6101805,19,19481,24411,7383078,93152,1837,290608,4152,8.14,98720
57,3218090,179203,51701407,6212195,19,19481,24411,7503770,94860,1837,290608,4152,8.03,98720
58,3279733,182079,52528601,6329783,19,19481,24411,7633867,96398,1837,290608,4152,8.62,98720
59,3340923,185198,53360358,6447939,19,19481,24411,7762380,98049,1837,290608,4152,8.62,98720
60,3393820,188321,54210197,6551232,19,19481,24411,7876596,99697,1837,290608,4152,7.55,98720
61,3449864,191541,55054744,6661123,19,19481,24411,7997999,101279,1837,290608,4152,8.09,98720
62,3513387,194578,55879983,6786986,19,19481,24411,8131164,102936,1837,290608,4152,9.05,98720
63,3571119,197565,59364720,6900029,19,19481,24411,8254031,104354,1837,290608,4152,8.20,98720
64,3627648,200444,57572352,7009131,19,19481,24411,8373344,106000,1837,290608,4152,7.97,98720
65,3690382,203550,58404808,7127420,19,19481,24411,8501027,107623,1837,290608,4152,8.62,98720
66,3745555,206670,59249688,7231289,19,19481,24411,8618520,109260,1837,290608,4152,7.71,98720
67,3797387,209789,60105019,7332078,19,19481,24411,8729515,110989,1837,290608,4152,7.38,98720
68,3857795,212926,60937990,7449898,19,19481,24411,8857656,112523,1837,290608,4152,8.62,98720
69,3919555,216064,64575325,7570743,19,19481,24411,8987780,114126,1837,290608,4152,9.00,98720
70,3978764,219623,65448512,7683982,19,19481,24411,9111757,115956,1837,290608,4152,8.25,98720
71,4042364,222480,63444326,7803848,19,19481,24411,9238950,117338,1837,290608,4152,8.62,98720
72,4096880,225141,64292910,7909708,19,19481,24411,9356155,118957,1837,290608,4152,7.66,98720
73,4157384,228132,65129673,8026171,19,19481,24411,9484851,120343,1837,290608,4152,8.39,98720
74,4210300,231219,65980516,8129195,19,19481,24411,9598981,121971,1837,290608,4152,7.55,98720
75,4270965,234356,66814441,8245578,19,19481,24411,9726448,123504,1837,290608,4152,8.74,98720
76,4331200,237134,67647150,8362547,19,19481,24411,9855476,125207,1837,290608,4152,8.51,98720
77,4387135,240637,68499015,8464954,19,19481,24411,9970434,126768,1837,290608,4152,7.94,98720
78,4449790,243726,69334250,8585839,19,19481,24411,10099543,128235,1837,290608,4152,8.59,98720
79,4508037,246183,70170449,8700719,19,19481,24411,10225786,129893,1837,290608,4152,8.27,98720
80,4560079,249304,71020159,8804294,19,19481,24411,10339616,131562,1837,290608,4152,7.55,98720
81,4618954,252439,71857351,8919572,19,19481,24411,10464033,133044,1837,290608,4152,8.41,98720
82,4678043,255006,75883504,9032426,19,19481,24411,10586747,134641,1837,290608,4152,8.09,98720
83,4743745,257594,73519652,9159303,19,19481,24411,10722319,136078,1837,290608,4152,9.33,98720
84,4796392,260714,74366453,9263146,19,19481,24411,10837807,137640,1837,290608,4152,7.55,98720
